Id,ActivityHour,StepTotal
4702921684.0,4/4/2016 10:00:00 PM,99.0
4702921684.0,4/4/2016 11:00:00 PM,0.0
4702921684.0,4/5/2016 12:00:00 AM,0.0
4702921684.0,4/5/2016 1:00:00 AM,7.0
4702921684.0,4/5/2016 2:00:00 AM,0.0
,4/5/2016 3:00:00 AM,0.0
4702921684.0,4/5/2016 4:00:00 AM,0.0
4702921684.0,4/5/2016 5:00:00 AM,0.0
4702921684.0,4/5/2016 6:00:00 AM,416.0
4702921684.0,4/5/2016 7:00:00 AM,338.0
4702921684.0,4/5/2016 8:00:00 AM,143.0
4702921684.0,4/5/2016 9:00:00 AM,1331.0
,4/5/2016 10:00:00 AM,37.0
4702921684.0,4/5/2016 11:00:00 AM,405.0
4702921684.0,4/5/2016 12:00:00 PM,237.0
4702921684.0,4/5/2016 1:00:00 PM,188.0
4702921684.0,4/5/2016 2:00:00 PM,289.0
4702921684.0,4/5/2016 3:00:00 PM,157.0
4702921684.0,,315.0
4702921684.0,4/5/2016 5:00:00 PM,903.0
4702921684.0,4/5/2016 6:00:00 PM,1066.0
4702921684.0,4/5/2016 7:00:00 PM,54.0
4702921684.0,4/5/2016 8:00:00 PM,
4702921684.0,4/5/2016 9:00:00 PM,419.0
4702921684.0,4/5/2016 10:00:00 PM,193.0
4702921684.0,4/5/2016 11:00:00 PM,
4702921684.0,4/6/2016 12:00:00 AM,
4702921684.0,4/6/2016 1:00:00 AM,0.0
4702921684.0,4/6/2016 2:00:00 AM,0.0
4702921684.0,4/6/2016 3:00:00 AM,0.0
4702921684.0,,0.0
4702921684.0,4/6/2016 5:00:00 AM,0.0
4702921684.0,4/6/2016 6:00:00 AM,694.0
4702921684.0,4/6/2016 7:00:00 AM,393.0
4702921684.0,4/6/2016 8:00:00 AM,141.0
4702921684.0,4/6/2016 9:00:00 AM,590.0
4702921684.0,4/6/2016 10:00:00 AM,0.0
4702921684.0,4/6/2016 11:00:00 AM,727.0
4702921684.0,4/6/2016 12:00:00 PM,318.0
4702921684.0,4/6/2016 1:00:00 PM,87.0
4702921684.0,4/6/2016 2:00:00 PM,157.0
4702921684.0,4/6/2016 3:00:00 PM,150.0
4702921684.0,4/6/2016 4:00:00 PM,169.0
4702921684.0,4/6/2016 5:00:00 PM,1113.0
4702921684.0,4/6/2016 6:00:00 PM,926.0
,4/6/2016 7:00:00 PM,426.0
4702921684.0,4/6/2016 8:00:00 PM,769.0
4702921684.0,4/6/2016 9:00:00 PM,858.0
4702921684.0,4/6/2016 10:00:00 PM,87.0
4702921684.0,4/6/2016 11:00:00 PM,0.0
4702921684.0,4/7/2016 12:00:00 AM,0.0
4702921684.0,4/7/2016 1:00:00 AM,0.0
4702921684.0,4/7/2016 2:00:00 AM,0.0
4702921684.0,4/7/2016 3:00:00 AM,0.0
4702921684.0,4/7/2016 4:00:00 AM,0.0
4702921684.0,4/7/2016 5:00:00 AM,0.0
4702921684.0,4/7/2016 6:00:00 AM,868.0
,,175.0
4702921684.0,4/7/2016 8:00:00 AM,150.0
4702921684.0,4/7/2016 9:00:00 AM,1276.0
4702921684.0,4/7/2016 10:00:00 AM,54.0
4702921684.0,4/7/2016 11:00:00 AM,259.0
4702921684.0,,89.0
4702921684.0,4/7/2016 1:00:00 PM,181.0
,4/7/2016 2:00:00 PM,
4702921684.0,4/7/2016 3:00:00 PM,0.0
,4/7/2016 4:00:00 PM,270.0
4702921684.0,4/7/2016 5:00:00 PM,427.0
4702921684.0,4/7/2016 6:00:00 PM,926.0
4702921684.0,4/7/2016 7:00:00 PM,864.0
4702921684.0,4/7/2016 8:00:00 PM,606.0
4702921684.0,4/7/2016 9:00:00 PM,137.0
4702921684.0,4/7/2016 10:00:00 PM,191.0
4702921684.0,4/7/2016 11:00:00 PM,0.0
4702921684.0,4/8/2016 12:00:00 AM,0.0
4702921684.0,4/8/2016 1:00:00 AM,0.0
4702921684.0,4/8/2016 2:00:00 AM,0.0
4702921684.0,4/8/2016 3:00:00 AM,0.0
4702921684.0,4/8/2016 4:00:00 AM,0.0
4702921684.0,4/8/2016 5:00:00 AM,0.0
4702921684.0,4/8/2016 6:00:00 AM,755.0
,4/8/2016 7:00:00 AM,356.0
4702921684.0,4/8/2016 8:00:00 AM,115.0
4702921684.0,4/8/2016 9:00:00 AM,1393.0
4702921684.0,4/8/2016 10:00:00 AM,155.0
4702921684.0,4/8/2016 11:00:00 AM,
4702921684.0,4/8/2016 12:00:00 PM,421.0
,4/8/2016 1:00:00 PM,99.0
4702921684.0,4/8/2016 2:00:00 PM,6.0
4702921684.0,4/8/2016 3:00:00 PM,300.0
4702921684.0,4/8/2016 4:00:00 PM,186.0
4702921684.0,4/8/2016 5:00:00 PM,1213.0
4702921684.0,4/8/2016 6:00:00 PM,1703.0
4702921684.0,4/8/2016 7:00:00 PM,
4702921684.0,4/8/2016 8:00:00 PM,283.0
4702921684.0,4/8/2016 9:00:00 PM,136.0
4702921684.0,4/8/2016 10:00:00 PM,321.0
4702921684.0,4/8/2016 11:00:00 PM,0.0
4702921684.0,4/9/2016 12:00:00 AM,0.0
4702921684.0,,0.0
4702921684.0,4/9/2016 2:00:00 AM,0.0
4702921684.0,4/9/2016 3:00:00 AM,0.0
4702921684.0,4/9/2016 4:00:00 AM,0.0
4702921684.0,4/9/2016 5:00:00 AM,0.0
4702921684.0,4/9/2016 6:00:00 AM,0.0
4702921684.0,4/9/2016 7:00:00 AM,766.0
4702921684.0,4/9/2016 8:00:00 AM,264.0
4702921684.0,4/9/2016 9:00:00 AM,341.0
4702921684.0,4/9/2016 10:00:00 AM,511.0
4702921684.0,4/9/2016 11:00:00 AM,1310.0
4702921684.0,4/9/2016 12:00:00 PM,1233.0
4702921684.0,,1614.0
4702921684.0,4/9/2016 2:00:00 PM,1113.0
,4/9/2016 3:00:00 PM,1463.0
4702921684.0,4/9/2016 4:00:00 PM,1402.0
4702921684.0,4/9/2016 5:00:00 PM,794.0
4702921684.0,4/9/2016 6:00:00 PM,1448.0
4702921684.0,4/9/2016 7:00:00 PM,255.0
4702921684.0,4/9/2016 8:00:00 PM,212.0
4702921684.0,4/9/2016 9:00:00 PM,539.0
4702921684.0,4/9/2016 10:00:00 PM,384.0
4702921684.0,4/9/2016 11:00:00 PM,353.0
4702921684.0,4/10/2016 12:00:00 AM,0.0
4702921684.0,4/10/2016 1:00:00 AM,0.0
4702921684.0,4/10/2016 2:00:00 AM,0.0
4702921684.0,4/10/2016 3:00:00 AM,0.0
4702921684.0,4/10/2016 4:00:00 AM,11.0
4702921684.0,4/10/2016 5:00:00 AM,8.0
4702921684.0,4/10/2016 6:00:00 AM,32.0
,4/10/2016 7:00:00 AM,0.0
4702921684.0,4/10/2016 8:00:00 AM,483.0
4702921684.0,4/10/2016 9:00:00 AM,642.0
4702921684.0,4/10/2016 10:00:00 AM,277.0
,4/10/2016 11:00:00 AM,481.0
,4/10/2016 12:00:00 PM,1221.0
4702921684.0,4/10/2016 1:00:00 PM,1224.0
4702921684.0,4/10/2016 2:00:00 PM,1767.0
4702921684.0,4/10/2016 3:00:00 PM,1872.0
4702921684.0,4/10/2016 4:00:00 PM,2013.0
4702921684.0,4/10/2016 5:00:00 PM,783.0
4702921684.0,4/10/2016 6:00:00 PM,
4702921684.0,4/10/2016 7:00:00 PM,0.0
4702921684.0,4/10/2016 8:00:00 PM,7.0
4702921684.0,4/10/2016 9:00:00 PM,0.0
4702921684.0,4/10/2016 10:00:00 PM,25.0
4702921684.0,4/10/2016 11:00:00 PM,0.0
4702921684.0,4/11/2016 12:00:00 AM,0.0
4702921684.0,4/11/2016 1:00:00 AM,0.0
4702921684.0,4/11/2016 2:00:00 AM,0.0
4702921684.0,4/11/2016 3:00:00 AM,0.0
4702921684.0,4/11/2016 4:00:00 AM,0.0
4702921684.0,4/11/2016 5:00:00 AM,0.0
4702921684.0,4/11/2016 6:00:00 AM,712.0
4702921684.0,4/11/2016 7:00:00 AM,138.0
4702921684.0,4/11/2016 8:00:00 AM,197.0
,4/11/2016 9:00:00 AM,1373.0
4702921684.0,4/11/2016 10:00:00 AM,
4702921684.0,4/11/2016 11:00:00 AM,92.0
4702921684.0,4/11/2016 12:00:00 PM,288.0
4702921684.0,4/11/2016 1:00:00 PM,80.0
4702921684.0,4/11/2016 2:00:00 PM,208.0
4702921684.0,4/11/2016 3:00:00 PM,114.0
4702921684.0,4/11/2016 4:00:00 PM,31.0
4702921684.0,,916.0
4702921684.0,4/11/2016 6:00:00 PM,567.0
4702921684.0,4/11/2016 7:00:00 PM,367.0
4702921684.0,4/11/2016 8:00:00 PM,1017.0
4702921684.0,4/11/2016 9:00:00 PM,349.0
5553957443.0,3/12/2016 12:00:00 AM,31.0
,3/12/2016 1:00:00 AM,0.0
5553957443.0,3/12/2016 2:00:00 AM,0.0
5553957443.0,3/12/2016 3:00:00 AM,8.0
5553957443.0,3/12/2016 4:00:00 AM,0.0
5553957443.0,3/12/2016 5:00:00 AM,0.0
5553957443.0,3/12/2016 6:00:00 AM,0.0
5553957443.0,3/12/2016 7:00:00 AM,
5553957443.0,3/12/2016 8:00:00 AM,
5553957443.0,3/12/2016 9:00:00 AM,0.0
5553957443.0,3/12/2016 10:00:00 AM,179.0
5553957443.0,3/12/2016 11:00:00 AM,125.0
5553957443.0,3/12/2016 12:00:00 PM,24.0
5553957443.0,3/12/2016 1:00:00 PM,37.0
5553957443.0,3/12/2016 2:00:00 PM,136.0
5553957443.0,3/12/2016 3:00:00 PM,69.0
5553957443.0,3/12/2016 4:00:00 PM,22.0
5553957443.0,3/12/2016 5:00:00 PM,32.0
5553957443.0,3/12/2016 6:00:00 PM,184.0
5553957443.0,3/12/2016 7:00:00 PM,12.0
5553957443.0,3/12/2016 8:00:00 PM,291.0
5553957443.0,3/12/2016 9:00:00 PM,21.0
5553957443.0,3/12/2016 10:00:00 PM,4.0
5553957443.0,3/12/2016 11:00:00 PM,258.0
5553957443.0,3/13/2016 12:00:00 AM,23.0
5553957443.0,3/13/2016 1:00:00 AM,0.0
5553957443.0,3/13/2016 2:00:00 AM,0.0
5553957443.0,3/13/2016 3:00:00 AM,0.0
,3/13/2016 4:00:00 AM,0.0
5553957443.0,3/13/2016 5:00:00 AM,0.0
5553957443.0,3/13/2016 6:00:00 AM,86.0
5553957443.0,3/13/2016 7:00:00 AM,0.0
5553957443.0,3/13/2016 8:00:00 AM,
5553957443.0,3/13/2016 9:00:00 AM,0.0
5553957443.0,3/13/2016 10:00:00 AM,
5553957443.0,3/13/2016 11:00:00 AM,98.0
5553957443.0,3/13/2016 12:00:00 PM,51.0
5553957443.0,3/13/2016 1:00:00 PM,833.0
5553957443.0,3/13/2016 2:00:00 PM,1090.0
5553957443.0,3/13/2016 3:00:00 PM,1465.0
5553957443.0,3/13/2016 4:00:00 PM,
5553957443.0,3/13/2016 5:00:00 PM,28.0
5553957443.0,3/13/2016 6:00:00 PM,337.0
5553957443.0,,182.0
5553957443.0,3/13/2016 8:00:00 PM,398.0
,3/13/2016 9:00:00 PM,30.0
,3/13/2016 10:00:00 PM,0.0
5553957443.0,3/13/2016 11:00:00 PM,0.0
5553957443.0,3/14/2016 12:00:00 AM,0.0
5553957443.0,3/14/2016 1:00:00 AM,0.0
5553957443.0,3/14/2016 2:00:00 AM,7.0
5553957443.0,3/14/2016 3:00:00 AM,0.0
5553957443.0,3/14/2016 4:00:00 AM,
5553957443.0,3/14/2016 5:00:00 AM,593.0
5553957443.0,3/14/2016 6:00:00 AM,246.0
5553957443.0,3/14/2016 7:00:00 AM,2322.0
5553957443.0,3/14/2016 8:00:00 AM,259.0
5553957443.0,3/14/2016 9:00:00 AM,104.0
5553957443.0,3/14/2016 10:00:00 AM,100.0
5553957443.0,3/14/2016 11:00:00 AM,80.0
5553957443.0,3/14/2016 12:00:00 PM,455.0
5553957443.0,3/14/2016 1:00:00 PM,340.0
5553957443.0,3/14/2016 2:00:00 PM,108.0
5553957443.0,3/14/2016 3:00:00 PM,102.0
5553957443.0,3/14/2016 4:00:00 PM,1899.0
5553957443.0,3/14/2016 5:00:00 PM,2945.0
5553957443.0,3/14/2016 6:00:00 PM,
,3/14/2016 7:00:00 PM,317.0
5553957443.0,,373.0
5553957443.0,,363.0
5553957443.0,3/14/2016 10:00:00 PM,147.0
5553957443.0,3/14/2016 11:00:00 PM,110.0
,3/15/2016 12:00:00 AM,4.0
5553957443.0,3/15/2016 1:00:00 AM,0.0
5553957443.0,3/15/2016 2:00:00 AM,59.0
5553957443.0,3/15/2016 3:00:00 AM,0.0
5553957443.0,3/15/2016 4:00:00 AM,0.0
5553957443.0,3/15/2016 5:00:00 AM,0.0
5553957443.0,3/15/2016 6:00:00 AM,672.0
5553957443.0,3/15/2016 7:00:00 AM,946.0
5553957443.0,3/15/2016 8:00:00 AM,100.0
5553957443.0,3/15/2016 9:00:00 AM,94.0
5553957443.0,3/15/2016 10:00:00 AM,473.0
5553957443.0,3/15/2016 11:00:00 AM,1114.0
5553957443.0,3/15/2016 12:00:00 PM,749.0
5553957443.0,3/15/2016 1:00:00 PM,151.0
5553957443.0,3/15/2016 2:00:00 PM,80.0
5553957443.0,3/15/2016 3:00:00 PM,109.0
5553957443.0,3/15/2016 4:00:00 PM,1696.0
5553957443.0,,1192.0
5553957443.0,3/15/2016 6:00:00 PM,602.0
5553957443.0,3/15/2016 7:00:00 PM,447.0
5553957443.0,3/15/2016 8:00:00 PM,408.0
5553957443.0,3/15/2016 9:00:00 PM,411.0
5553957443.0,3/15/2016 10:00:00 PM,327.0
5553957443.0,3/15/2016 11:00:00 PM,0.0
5553957443.0,3/16/2016 12:00:00 AM,0.0
5553957443.0,3/16/2016 1:00:00 AM,10.0
5553957443.0,3/16/2016 2:00:00 AM,0.0
5553957443.0,3/16/2016 3:00:00 AM,15.0
5553957443.0,3/16/2016 4:00:00 AM,18.0
5553957443.0,,17.0
5553957443.0,3/16/2016 6:00:00 AM,532.0
5553957443.0,3/16/2016 7:00:00 AM,2058.0
5553957443.0,3/16/2016 8:00:00 AM,124.0
5553957443.0,3/16/2016 9:00:00 AM,258.0
5553957443.0,3/16/2016 10:00:00 AM,35.0
5553957443.0,3/16/2016 11:00:00 AM,8.0
5553957443.0,3/16/2016 12:00:00 PM,322.0
5553957443.0,3/16/2016 1:00:00 PM,327.0
5553957443.0,3/16/2016 2:00:00 PM,91.0
5553957443.0,,13.0
5553957443.0,3/16/2016 4:00:00 PM,701.0
5553957443.0,3/16/2016 5:00:00 PM,2557.0
5553957443.0,3/16/2016 6:00:00 PM,2144.0
5553957443.0,3/16/2016 7:00:00 PM,
5553957443.0,3/16/2016 8:00:00 PM,76.0
5553957443.0,3/16/2016 9:00:00 PM,321.0
5553957443.0,3/16/2016 10:00:00 PM,437.0
5553957443.0,3/16/2016 11:00:00 PM,602.0
,3/17/2016 12:00:00 AM,191.0
5553957443.0,,
5553957443.0,3/17/2016 2:00:00 AM,7.0
5553957443.0,3/17/2016 3:00:00 AM,9.0
5553957443.0,3/17/2016 4:00:00 AM,0.0
5553957443.0,3/17/2016 5:00:00 AM,536.0
5553957443.0,3/17/2016 6:00:00 AM,761.0
5553957443.0,3/17/2016 7:00:00 AM,
5553957443.0,3/17/2016 8:00:00 AM,65.0
5553957443.0,3/17/2016 9:00:00 AM,208.0
5553957443.0,3/17/2016 10:00:00 AM,135.0
5553957443.0,3/17/2016 11:00:00 AM,237.0
5553957443.0,3/17/2016 12:00:00 PM,90.0
5553957443.0,3/17/2016 1:00:00 PM,256.0
5553957443.0,3/17/2016 2:00:00 PM,579.0
5553957443.0,3/17/2016 3:00:00 PM,1109.0
5553957443.0,3/17/2016 4:00:00 PM,590.0
5553957443.0,3/17/2016 5:00:00 PM,25.0
5553957443.0,3/17/2016 6:00:00 PM,7.0
,3/17/2016 7:00:00 PM,
5553957443.0,3/17/2016 8:00:00 PM,389.0
5553957443.0,3/17/2016 9:00:00 PM,662.0
5553957443.0,3/17/2016 10:00:00 PM,0.0
5553957443.0,3/17/2016 11:00:00 PM,0.0
5553957443.0,3/18/2016 12:00:00 AM,0.0
5553957443.0,3/18/2016 1:00:00 AM,27.0
5553957443.0,3/18/2016 2:00:00 AM,586.0
5553957443.0,3/18/2016 3:00:00 AM,90.0
5553957443.0,3/18/2016 4:00:00 AM,33.0
5553957443.0,3/18/2016 5:00:00 AM,504.0
5553957443.0,3/18/2016 6:00:00 AM,828.0
5553957443.0,3/18/2016 7:00:00 AM,672.0
5553957443.0,3/18/2016 8:00:00 AM,36.0
5553957443.0,3/18/2016 9:00:00 AM,460.0
5553957443.0,3/18/2016 10:00:00 AM,306.0
5553957443.0,3/18/2016 11:00:00 AM,91.0
5553957443.0,3/18/2016 12:00:00 PM,0.0
5553957443.0,3/18/2016 1:00:00 PM,37.0
5553957443.0,3/18/2016 2:00:00 PM,19.0
5553957443.0,3/18/2016 3:00:00 PM,0.0
5553957443.0,3/18/2016 4:00:00 PM,0.0
5553957443.0,3/18/2016 5:00:00 PM,0.0
5553957443.0,3/18/2016 6:00:00 PM,0.0
5553957443.0,,0.0
5553957443.0,3/18/2016 8:00:00 PM,
5553957443.0,3/18/2016 9:00:00 PM,0.0
5553957443.0,3/18/2016 10:00:00 PM,0.0
5553957443.0,3/18/2016 11:00:00 PM,0.0
,3/19/2016 12:00:00 AM,0.0
5553957443.0,3/19/2016 1:00:00 AM,0.0
5553957443.0,3/19/2016 2:00:00 AM,0.0
5553957443.0,3/19/2016 3:00:00 AM,0.0
5553957443.0,,0.0
5553957443.0,3/19/2016 5:00:00 AM,0.0
5553957443.0,3/19/2016 6:00:00 AM,0.0
5553957443.0,3/19/2016 7:00:00 AM,0.0
5553957443.0,3/19/2016 8:00:00 AM,
5553957443.0,3/19/2016 9:00:00 AM,0.0
5553957443.0,,0.0
5553957443.0,3/19/2016 11:00:00 AM,0.0
5553957443.0,3/19/2016 12:00:00 PM,0.0
5553957443.0,3/19/2016 1:00:00 PM,0.0
5553957443.0,3/19/2016 2:00:00 PM,0.0
5553957443.0,3/19/2016 3:00:00 PM,0.0
5553957443.0,3/19/2016 4:00:00 PM,0.0
5553957443.0,3/19/2016 5:00:00 PM,0.0
5553957443.0,3/19/2016 6:00:00 PM,0.0
5553957443.0,3/19/2016 7:00:00 PM,0.0
5553957443.0,3/19/2016 8:00:00 PM,
5553957443.0,3/19/2016 9:00:00 PM,0.0
5553957443.0,3/19/2016 10:00:00 PM,0.0
5553957443.0,3/19/2016 11:00:00 PM,0.0
5553957443.0,3/20/2016 12:00:00 AM,
5553957443.0,3/20/2016 1:00:00 AM,0.0
5553957443.0,3/20/2016 2:00:00 AM,0.0
5553957443.0,3/20/2016 3:00:00 AM,
5553957443.0,3/20/2016 4:00:00 AM,0.0
5553957443.0,3/20/2016 5:00:00 AM,0.0
5553957443.0,,0.0
5553957443.0,3/20/2016 7:00:00 AM,0.0
5553957443.0,3/20/2016 8:00:00 AM,0.0
5553957443.0,3/20/2016 9:00:00 AM,0.0
5553957443.0,3/20/2016 10:00:00 AM,0.0
5553957443.0,3/20/2016 11:00:00 AM,0.0
5553957443.0,3/20/2016 12:00:00 PM,0.0
5553957443.0,3/20/2016 1:00:00 PM,0.0
5553957443.0,3/20/2016 2:00:00 PM,0.0
5553957443.0,3/20/2016 3:00:00 PM,0.0
5553957443.0,,0.0
5553957443.0,3/20/2016 5:00:00 PM,0.0
,3/20/2016 6:00:00 PM,0.0
5553957443.0,3/20/2016 7:00:00 PM,0.0
5553957443.0,3/20/2016 8:00:00 PM,0.0
5553957443.0,3/20/2016 9:00:00 PM,0.0
5553957443.0,3/20/2016 10:00:00 PM,0.0
5553957443.0,3/20/2016 11:00:00 PM,0.0
5553957443.0,3/21/2016 12:00:00 AM,0.0
5553957443.0,3/21/2016 1:00:00 AM,0.0
5553957443.0,3/21/2016 2:00:00 AM,0.0
5553957443.0,,0.0
5553957443.0,3/21/2016 4:00:00 AM,0.0
5553957443.0,3/21/2016 5:00:00 AM,0.0
5553957443.0,3/21/2016 6:00:00 AM,0.0
5553957443.0,3/21/2016 7:00:00 AM,0.0
5553957443.0,3/21/2016 8:00:00 AM,0.0
5553957443.0,3/21/2016 9:00:00 AM,37.0
5553957443.0,3/21/2016 10:00:00 AM,
5553957443.0,3/21/2016 11:00:00 AM,0.0
5553957443.0,3/21/2016 12:00:00 PM,16.0
5553957443.0,3/21/2016 1:00:00 PM,425.0
5553957443.0,3/21/2016 2:00:00 PM,801.0
5553957443.0,3/21/2016 3:00:00 PM,46.0
5553957443.0,3/21/2016 4:00:00 PM,59.0
5553957443.0,3/21/2016 5:00:00 PM,133.0
5553957443.0,3/21/2016 6:00:00 PM,443.0
5553957443.0,3/21/2016 7:00:00 PM,565.0
5553957443.0,3/21/2016 8:00:00 PM,251.0
5553957443.0,3/21/2016 9:00:00 PM,89.0
5553957443.0,3/21/2016 10:00:00 PM,129.0
5553957443.0,3/21/2016 11:00:00 PM,252.0
5553957443.0,3/22/2016 12:00:00 AM,116.0
5553957443.0,3/22/2016 1:00:00 AM,105.0
5553957443.0,3/22/2016 2:00:00 AM,0.0
5553957443.0,3/22/2016 3:00:00 AM,5.0
5553957443.0,3/22/2016 4:00:00 AM,0.0
5553957443.0,,4.0
5553957443.0,3/22/2016 6:00:00 AM,7.0
5553957443.0,3/22/2016 7:00:00 AM,11.0
5553957443.0,3/22/2016 8:00:00 AM,0.0
5553957443.0,3/22/2016 9:00:00 AM,0.0
5553957443.0,3/22/2016 10:00:00 AM,7.0
5553957443.0,3/22/2016 11:00:00 AM,8.0
5553957443.0,3/22/2016 12:00:00 PM,43.0
5553957443.0,3/22/2016 1:00:00 PM,162.0
5553957443.0,3/22/2016 2:00:00 PM,389.0
5553957443.0,3/22/2016 3:00:00 PM,
5553957443.0,3/22/2016 4:00:00 PM,0.0
5553957443.0,3/22/2016 5:00:00 PM,0.0
5553957443.0,3/22/2016 6:00:00 PM,0.0
5553957443.0,3/22/2016 7:00:00 PM,0.0
5553957443.0,3/22/2016 8:00:00 PM,0.0
5553957443.0,3/22/2016 9:00:00 PM,0.0
5553957443.0,3/22/2016 10:00:00 PM,0.0
5553957443.0,3/22/2016 11:00:00 PM,
5553957443.0,3/23/2016 12:00:00 AM,0.0
5553957443.0,3/23/2016 1:00:00 AM,0.0
5553957443.0,3/23/2016 2:00:00 AM,0.0
5553957443.0,3/23/2016 3:00:00 AM,0.0
5553957443.0,3/23/2016 4:00:00 AM,0.0
5553957443.0,3/23/2016 5:00:00 AM,0.0
5553957443.0,3/23/2016 6:00:00 AM,0.0
5553957443.0,3/23/2016 7:00:00 AM,30.0
5553957443.0,3/23/2016 8:00:00 AM,17.0
5553957443.0,3/23/2016 9:00:00 AM,22.0
5553957443.0,3/23/2016 10:00:00 AM,39.0
5553957443.0,3/23/2016 11:00:00 AM,0.0
5553957443.0,3/23/2016 12:00:00 PM,52.0
5553957443.0,,170.0
5553957443.0,3/23/2016 2:00:00 PM,655.0
5553957443.0,,30.0
5553957443.0,3/23/2016 4:00:00 PM,32.0
5553957443.0,3/23/2016 5:00:00 PM,351.0
5553957443.0,3/23/2016 6:00:00 PM,207.0
5553957443.0,3/23/2016 7:00:00 PM,453.0
5553957443.0,3/23/2016 8:00:00 PM,740.0
5553957443.0,3/23/2016 9:00:00 PM,37.0
5553957443.0,3/23/2016 10:00:00 PM,184.0
5553957443.0,3/23/2016 11:00:00 PM,29.0
5553957443.0,3/24/2016 12:00:00 AM,175.0
5553957443.0,3/24/2016 1:00:00 AM,98.0
5553957443.0,3/24/2016 2:00:00 AM,
5553957443.0,3/24/2016 3:00:00 AM,0.0
5553957443.0,3/24/2016 4:00:00 AM,0.0
5553957443.0,3/24/2016 5:00:00 AM,10.0
5553957443.0,3/24/2016 6:00:00 AM,27.0
5553957443.0,3/24/2016 7:00:00 AM,0.0
5553957443.0,3/24/2016 8:00:00 AM,22.0
5553957443.0,3/24/2016 9:00:00 AM,750.0
5553957443.0,3/24/2016 10:00:00 AM,79.0
5553957443.0,3/24/2016 11:00:00 AM,596.0
5553957443.0,,2380.0
5553957443.0,3/24/2016 1:00:00 PM,485.0
5553957443.0,3/24/2016 2:00:00 PM,151.0
5553957443.0,3/24/2016 3:00:00 PM,37.0
5553957443.0,3/24/2016 4:00:00 PM,16.0
5553957443.0,,
5553957443.0,,679.0
5553957443.0,3/24/2016 7:00:00 PM,87.0
5553957443.0,3/24/2016 8:00:00 PM,72.0
5553957443.0,,956.0
5553957443.0,3/24/2016 10:00:00 PM,
5553957443.0,,
5553957443.0,3/25/2016 12:00:00 AM,110.0
,3/25/2016 1:00:00 AM,117.0
5553957443.0,3/25/2016 2:00:00 AM,0.0
5553957443.0,,0.0
5553957443.0,3/25/2016 4:00:00 AM,14.0
5553957443.0,3/25/2016 5:00:00 AM,9.0
,3/25/2016 6:00:00 AM,18.0
,3/25/2016 7:00:00 AM,0.0
5553957443.0,3/25/2016 8:00:00 AM,0.0
5553957443.0,,0.0
5553957443.0,3/25/2016 10:00:00 AM,
5553957443.0,3/25/2016 11:00:00 AM,7.0
5553957443.0,3/25/2016 12:00:00 PM,50.0
5553957443.0,3/25/2016 1:00:00 PM,275.0
5553957443.0,3/25/2016 2:00:00 PM,330.0
5553957443.0,3/25/2016 3:00:00 PM,
5553957443.0,3/25/2016 4:00:00 PM,76.0
5553957443.0,3/25/2016 5:00:00 PM,216.0
,3/25/2016 6:00:00 PM,827.0
5553957443.0,3/25/2016 7:00:00 PM,796.0
5553957443.0,3/25/2016 8:00:00 PM,61.0
5553957443.0,3/25/2016 9:00:00 PM,122.0
5553957443.0,3/25/2016 10:00:00 PM,212.0
5553957443.0,3/25/2016 11:00:00 PM,203.0
5553957443.0,3/26/2016 12:00:00 AM,419.0
5553957443.0,3/26/2016 1:00:00 AM,346.0
5553957443.0,3/26/2016 2:00:00 AM,137.0
5553957443.0,3/26/2016 3:00:00 AM,10.0
5553957443.0,3/26/2016 4:00:00 AM,0.0
5553957443.0,3/26/2016 5:00:00 AM,0.0
5553957443.0,3/26/2016 6:00:00 AM,217.0
5553957443.0,3/26/2016 7:00:00 AM,229.0
5553957443.0,3/26/2016 8:00:00 AM,213.0
5553957443.0,3/26/2016 9:00:00 AM,747.0
5553957443.0,3/26/2016 10:00:00 AM,20.0
5553957443.0,,9.0
5553957443.0,3/26/2016 12:00:00 PM,306.0
5553957443.0,3/26/2016 1:00:00 PM,
5553957443.0,3/26/2016 2:00:00 PM,255.0
5553957443.0,3/26/2016 3:00:00 PM,0.0
5553957443.0,3/26/2016 4:00:00 PM,0.0
5553957443.0,3/26/2016 5:00:00 PM,0.0
5553957443.0,3/26/2016 6:00:00 PM,874.0
5553957443.0,3/26/2016 7:00:00 PM,1239.0
5553957443.0,3/26/2016 8:00:00 PM,950.0
5553957443.0,3/26/2016 9:00:00 PM,76.0
5553957443.0,3/26/2016 10:00:00 PM,0.0
5553957443.0,3/26/2016 11:00:00 PM,6.0
,3/27/2016 12:00:00 AM,745.0
5553957443.0,3/27/2016 1:00:00 AM,470.0
5553957443.0,3/27/2016 2:00:00 AM,15.0
5553957443.0,3/27/2016 3:00:00 AM,0.0
,3/27/2016 4:00:00 AM,0.0
5553957443.0,3/27/2016 5:00:00 AM,
5553957443.0,3/27/2016 6:00:00 AM,64.0
5553957443.0,3/27/2016 7:00:00 AM,4.0
5553957443.0,3/27/2016 8:00:00 AM,4.0
,3/27/2016 9:00:00 AM,26.0
5553957443.0,3/27/2016 10:00:00 AM,0.0
5553957443.0,3/27/2016 11:00:00 AM,46.0
5553957443.0,3/27/2016 12:00:00 PM,281.0
5553957443.0,3/27/2016 1:00:00 PM,6.0
5553957443.0,3/27/2016 2:00:00 PM,0.0
5553957443.0,3/27/2016 3:00:00 PM,23.0
